price,bedrooms,bathrooms,Scaled_size,floors,waterfront,sqft_living,condition,Loc_Budget,Loc_Mid-Range,Loc_Premium
829000.0,4.0,3.0,0.765623019394093,2.5,0,3310.0,5,0,1,0
635000.0,4.0,2.5,0.5526682722778553,1.0,0,2470.0,4,0,1,0
217500.0,3.0,1.0,0.19013816706806946,1.0,0,1040.0,3,0,1,0
270000.0,4.0,1.75,0.3954873875015845,1.0,0,1850.0,3,0,1,0
1129575.0,3.0,3.0,1.0,2.0,0,4234.5,3,0,1,0
480000.0,4.0,2.5,0.5552034478387629,2.0,0,2480.0,3,0,1,0
575000.0,3.0,1.75,0.46647230320699706,1.0,0,2130.0,3,1,0,0
426950.0,4.0,2.75,0.5222461655469641,2.0,0,2350.0,3,1,0,0
125000.0,3.0,1.0,0.15971606033717836,1.0,0,920.0,3,0,1,0
208000.0,3.0,1.0,0.15971606033717836,1.0,0,920.0,3,1,0,0
325000.0,4.0,2.0,0.3777411585752314,1.0,0,1780.0,4,0,0,1
597157.0,5.5,4.0,0.6084421346178224,1.0,0,2690.0,4,1,0,0
728725.0,4.0,2.5,0.6895677525668653,2.5,0,3010.0,3,0,1,0
708000.0,5.0,2.0,0.7326657371022944,1.0,0,3180.0,3,0,1,0
1129575.0,4.0,3.0,0.970972239827608,2.0,0,4120.0,3,1,0,0
405000.0,3.0,1.0,0.2509823805298517,1.0,0,1280.0,4,0,1,0
550000.0,4.0,2.75,0.35492457852706305,1.5,0,1690.0,3,0,0,1
451000.0,4.0,2.5,0.5146406388642414,2.0,0,2320.0,3,0,0,1
540500.0,5.0,3.75,0.7098491570541261,2.0,0,3090.0,3,0,1,0
1025000.0,5.0,3.5,1.0,2.0,0,4234.5,3,0,0,1
218000.0,4.0,1.0,0.34224870072252506,1.0,0,1640.0,3,0,0,1
562000.0,4.0,2.25,0.47661300545062746,1.0,0,2170.0,3,1,0,0
401500.0,4.0,2.5,0.722525034858664,2.0,0,3140.0,4,0,0,1
196700.0,2.0,1.0,0.20281404487260746,1.0,0,1090.0,3,1,0,0
583000.0,3.0,1.75,0.41576879198884525,1.0,0,1930.0,4,0,1,0
309900.0,5.0,2.5,0.4588667765242743,1.0,0,2100.0,4,1,0,0
485000.0,4.0,3.0,0.7149195081759412,2.0,0,3110.0,3,0,1,0
465000.0,3.0,1.0,0.16225123589808596,1.0,0,930.0,4,0,1,0
595000.0,4.0,2.25,0.4461908987197364,2.0,0,2050.0,4,0,1,0
254000.0,3.0,1.0,0.2205602737989606,1.0,0,1160.0,4,0,1,0
488500.0,3.0,2.75,0.3878818608188617,2.0,0,1820.0,3,0,1,0
260000.0,4.0,2.5,0.461401952085182,2.0,0,2110.0,3,1,0,0
166000.0,2.0,1.0,0.1470401825326404,1.0,0,870.0,4,0,1,0
440000.0,2.0,1.5,0.20027886931169986,1.0,0,1080.0,3,0,0,1
375000.0,3.0,2.0,0.24591202940803653,2.0,0,1260.0,5,0,0,1
529500.0,2.0,1.0,0.15464570921536316,1.0,0,900.0,4,0,1,0
338000.0,2.0,1.0,0.11661807580174927,1.0,0,750.0,4,0,0,1
335620.0,3.0,2.25,0.3828115096970465,1.0,0,1800.0,3,1,0,0
464000.0,4.0,2.25,0.4892888832551655,1.0,0,2220.0,3,1,0,0
354000.0,2.0,1.0,0.27886931169983525,1.0,0,1390.0,4,0,1,0
601000.0,4.0,3.5,0.4740778298897199,2.0,0,2160.0,3,0,1,0
285000.0,3.0,2.25,0.3929522119406769,1.0,0,1840.0,3,0,1,0
462500.0,2.0,2.0,0.35492457852706305,2.0,0,1690.0,3,0,0,1
350000.0,4.0,2.5,0.598301432374192,2.0,0,2650.0,4,0,0,1
329000.0,4.0,1.0,0.2104195715553302,1.0,0,1120.0,3,1,0,0
312500.0,4.0,2.5,0.560273798960578,1.0,0,2500.0,3,0,0,1
370000.0,4.0,2.5,0.4892888832551655,2.0,0,2220.0,3,1,0,0
399900.0,3.0,1.75,0.24591202940803653,1.0,0,1260.0,3,0,0,1
398000.0,3.0,1.0,0.3016858917480036,1.5,0,1480.0,4,1,0,0
550500.0,2.0,1.5,0.16225123589808596,1.0,0,930.0,4,0,1,0
709000.0,3.0,2.75,0.6312587146659907,1.5,0,2780.0,4,0,0,1
402000.0,5.0,2.75,0.628723539105083,1.0,0,2770.0,3,1,0,0
450000.0,3.0,1.5,0.3143617695525415,1.0,0,1530.0,3,0,0,1
524000.0,3.0,2.25,0.4690074787679047,1.0,0,2140.0,3,0,1,0
800000.0,4.0,2.75,1.0,1.0,0,4234.5,3,1,0,0
185000.0,4.0,1.0,0.3726708074534162,1.0,0,1760.0,3,0,0,1
365000.0,4.0,1.0,0.3726708074534162,1.0,0,1760.0,3,0,0,1
925000.0,4.0,2.5,0.7149195081759412,2.0,0,3110.0,3,0,1,0
714000.0,3.0,1.75,0.4994295854987958,1.0,0,2260.0,4,0,1,0
495000.0,3.0,2.0,0.2966155406261884,1.0,0,1460.0,5,1,0,0
535000.0,3.0,2.25,0.4461908987197364,1.0,0,2050.0,3,0,0,1
880000.0,4.0,2.5,0.5197109899860566,1.0,0,2340.0,3,0,0,1
150000.0,3.0,1.5,0.23830650272531373,1.0,0,1230.0,4,0,1,0
554500.0,3.0,2.25,0.4030929141843073,1.0,0,1880.0,4,0,1,0
520000.0,3.0,1.75,0.2509823805298517,1.5,0,1280.0,5,1,0,0
839990.0,4.0,2.75,0.8543541640258588,2.0,0,3660.0,3,0,0,1
500000.0,3.0,2.5,0.34478387628343266,2.0,0,1650.0,3,0,0,1
305000.0,2.0,1.0,0.42337431867156805,1.5,0,1960.0,4,1,0,0
247800.0,3.0,2.5,0.3270376473570795,2.0,0,1580.0,3,1,0,0
344200.0,4.0,2.5,0.5577386233996705,2.0,0,2490.0,3,0,1,0
459950.0,4.0,2.5,0.43351502091519845,2.0,0,2000.0,3,0,1,0
229900.0,4.0,1.75,0.3194321206743567,1.0,0,1550.0,4,1,0,0
750000.0,4.0,2.25,0.641399416909621,1.0,0,2820.0,3,1,0,0
509000.0,4.0,2.5,0.585625554569654,1.0,0,2600.0,3,0,0,1
680000.0,4.0,1.0,0.4842185321333503,1.0,0,2200.0,4,1,0,0
661500.0,5.0,2.5,0.560273798960578,1.0,0,2500.0,4,1,0,0
370000.0,2.0,1.0,0.24844720496894412,3.0,0,1270.0,3,0,0,1
785000.0,4.0,2.75,0.6616808213968818,1.0,0,2900.0,4,1,0,0
355000.0,2.0,1.0,0.13943465584991763,1.0,0,840.0,3,0,1,0
446000.0,4.0,2.0,0.41830396754975285,1.0,0,1940.0,4,0,1,0
830000.0,5.0,3.5,0.8112561794904297,2.0,0,3490.0,3,0,0,1
324000.0,3.0,2.5,0.41830396754975285,2.0,0,1940.0,3,1,0,0
500000.0,4.0,2.25,0.5577386233996705,2.0,0,2490.0,3,0,1,0
745000.0,3.0,1.0,0.27886931169983525,1.0,0,1390.0,4,0,1,0
1129575.0,4.0,2.5,0.9253390797312715,2.0,0,3940.0,4,0,1,0
385000.0,2.0,2.5,0.3726708074534162,1.0,0,1760.0,3,0,1,0
565000.0,3.0,2.25,0.5754848523260236,1.0,0,2560.0,3,1,0,0
465000.0,4.0,2.5,0.5095702877424262,1.0,0,2300.0,4,1,0,0
401000.0,3.0,3.25,0.3752059830143238,3.0,0,1770.0,3,1,0,0
385000.0,3.0,1.75,0.5121054633033338,1.0,0,2310.0,4,1,0,0
395000.0,3.0,2.5,0.5121054633033338,2.0,0,2310.0,4,0,1,0
245000.0,5.0,1.5,0.43351502091519845,1.5,0,2000.0,3,0,0,1
500000.0,3.0,2.0,0.3168969451134491,1.0,0,1540.0,3,0,0,1
334000.0,5.0,1.75,0.5830903790087464,1.0,0,2590.0,4,0,1,0
550000.0,3.0,1.0,0.17492711370262393,1.0,0,980.0,4,0,1,0
216000.0,3.0,1.0,0.3650652807706934,1.0,0,1730.0,4,0,0,1
340500.0,3.0,2.5,0.7047788059323109,3.0,0,3070.0,4,0,0,1
375000.0,4.0,2.25,0.4588667765242743,2.0,0,2100.0,4,0,1,0
600000.0,3.0,2.75,0.4537964254024591,1.0,0,2080.0,3,0,1,0
375000.0,4.0,1.75,0.40562808974521486,1.0,0,1890.0,4,1,0,0
536500.0,4.0,1.75,0.43351502091519845,1.5,0,2000.0,5,1,0,0
599900.0,3.0,3.0,0.6946381036886805,2.0,0,3030.0,4,0,0,1
750000.0,2.0,1.5,0.20788439599442265,1.0,0,1110.0,5,0,1,0
355000.0,3.0,1.0,0.34478387628343266,1.0,0,1650.0,3,0,0,1
590000.0,3.0,2.0,0.2839396628216504,1.0,0,1410.0,4,1,0,0
680000.0,2.0,1.0,0.4690074787679047,1.0,0,2140.0,4,1,0,0
429000.0,3.0,2.5,0.3980225630624921,2.0,0,1860.0,3,0,0,1
581000.0,2.0,1.0,0.2230954493598682,1.0,0,1170.0,4,1,0,0
463800.0,3.0,1.5,0.17492711370262393,1.0,0,980.0,4,0,1,0
1129575.0,5.0,5.5,1.0,2.0,0,4234.5,3,0,0,1
443000.0,5.0,1.75,0.34478387628343266,1.5,0,1650.0,3,0,1,0
276200.0,3.0,2.5,0.3016858917480036,1.0,0,1480.0,3,0,1,0
630000.0,5.0,3.5,0.9557611864621626,2.0,0,4060.0,3,1,0,0
570000.0,3.0,1.75,0.27379896057802006,2.0,0,1370.0,5,0,1,0
979700.0,4.0,2.25,0.5552034478387629,2.0,0,2480.0,3,0,0,1
730000.0,4.0,2.5,0.4411205475979212,1.5,0,2030.0,4,0,1,0
268450.0,5.0,2.25,0.4842185321333503,1.0,0,2200.0,4,0,1,0
490000.0,3.0,1.75,0.3752059830143238,1.0,0,1770.0,3,0,1,0
808000.0,3.0,2.5,0.572949676765116,1.0,0,2550.0,5,0,1,0
350000.0,3.0,1.0,0.24337685384712893,1.0,0,1250.0,4,0,1,0
695000.0,4.0,1.75,0.5323868677905945,1.0,0,2390.0,3,1,0,0
1129575.0,4.0,2.5,1.0,2.0,0,4234.5,3,0,0,1
309950.0,1.5,1.0,0.2104195715553302,1.5,0,1120.0,3,1,0,0
134000.0,3.0,1.0,0.24844720496894412,1.0,0,1270.0,4,0,0,1
645500.0,4.0,2.5,0.5323868677905945,2.0,0,2390.0,3,0,0,1
750000.0,3.0,2.0,0.3726708074534162,1.5,0,1760.0,3,0,0,1
1129575.0,3.0,2.5,0.5754848523260236,2.0,0,2560.0,3,0,0,1
344900.0,4.0,1.75,0.3878818608188617,1.0,0,1820.0,4,0,0,1
601450.0,2.0,3.25,0.3929522119406769,3.0,0,1840.0,3,0,1,0
575000.0,4.0,2.0,0.3853466852579541,2.0,0,1810.0,3,1,0,0
405000.0,3.0,1.75,0.5526682722778553,1.0,0,2470.0,4,1,0,0
518000.0,4.0,2.75,0.5653441500823932,2.0,0,2520.0,3,0,1,0
265000.0,2.0,1.0,0.33210799847889466,1.0,0,1600.0,3,0,0,1
180000.0,3.0,1.0,0.2509823805298517,1.0,0,1280.0,5,1,0,0
285000.0,3.0,2.5,0.3295728229179871,2.0,0,1590.0,3,0,1,0
433000.0,3.0,2.75,0.43351502091519845,1.0,0,2000.0,3,0,1,0
399000.0,3.0,1.75,0.3777411585752314,1.0,0,1780.0,3,1,0,0
565000.0,3.0,2.5,0.3574597540879706,2.0,0,1700.0,5,1,0,0
406500.0,3.0,1.5,0.42590949423247565,1.0,0,1970.0,3,0,0,1
420000.0,4.0,1.75,0.41830396754975285,1.0,0,1940.0,4,0,0,1
965000.0,4.0,3.5,0.7605526682722779,1.5,0,3290.0,3,1,0,0
1129575.0,4.0,3.5,0.8137913550513374,2.0,0,3500.0,3,0,0,1
353950.0,5.0,2.25,0.7529471415895551,2.0,0,3260.0,4,0,1,0
847700.0,5.0,3.25,0.9988591709975917,2.0,0,4230.0,3,0,0,1
185000.0,5.0,1.0,0.3295728229179871,1.5,0,1590.0,3,0,0,1
269000.0,2.0,1.5,0.18253264038534672,1.0,0,1010.0,4,0,1,0
422800.0,3.0,1.75,0.3878818608188617,1.0,0,1820.0,3,0,0,1
379950.0,2.0,1.0,0.1470401825326404,1.0,0,870.0,3,0,1,0
525000.0,3.0,2.0,0.33717834960070986,1.0,0,1620.0,3,0,0,1
810000.0,4.0,3.5,0.9354797819749018,2.0,0,3980.0,3,1,0,0
209950.0,4.0,1.0,0.33971352516161746,1.0,0,1630.0,3,0,0,1
439950.0,3.0,2.0,0.23830650272531373,2.0,0,1230.0,3,1,0,0
554820.0,4.0,2.0,0.8163265306122449,1.0,0,3510.0,3,1,0,0
359000.0,4.0,2.5,0.4740778298897199,2.0,0,2160.0,3,1,0,0
242500.0,3.0,1.0,0.18506781594625427,1.0,0,1020.0,3,1,0,0
330000.0,3.0,1.75,0.3295728229179871,1.0,0,1590.0,4,1,0,0
740000.0,3.0,2.25,0.7985803016858918,2.0,0,3440.0,4,0,1,0
630000.0,5.0,1.0,0.6921029281277729,2.0,0,3020.0,3,0,1,0
750000.0,3.0,1.75,0.504499936620611,1.0,0,2280.0,4,0,1,0
695000.0,4.0,2.5,0.6337938902268982,2.0,0,2790.0,3,1,0,0
109000.0,2.0,0.5,0.0735200912663202,1.0,0,580.0,3,0,0,1
389000.0,3.0,1.5,0.4411205475979212,1.0,0,2030.0,5,0,1,0
447000.0,2.0,1.0,0.1419698314108252,1.0,0,850.0,5,0,0,1
1129575.0,3.0,2.0,0.5552034478387629,1.0,0,2480.0,2,0,0,1
315000.0,3.0,1.75,0.18253264038534672,1.0,0,1010.0,4,1,0,0
640000.0,3.0,2.5,0.5399923944733173,2.0,0,2420.0,3,1,0,0
570000.0,3.0,2.25,0.4791481810115351,2.0,0,2180.0,3,1,0,0
495000.0,3.0,2.75,0.3904170363797693,2.0,0,1830.0,3,0,1,0
449500.0,5.0,2.75,0.44365572315882873,1.0,0,2040.0,4,1,0,0
1084500.0,4.0,2.75,0.5957662568132843,2.0,0,2640.0,3,0,1,0
294950.0,2.0,1.0,0.19520851818988466,1.0,0,1060.0,3,0,1,0
170500.0,3.0,1.0,0.34224870072252506,1.0,0,1640.0,3,0,1,0
312000.0,4.0,1.0,0.2281658004816834,1.5,0,1190.0,3,0,1,0
350000.0,3.0,2.5,0.4791481810115351,1.0,0,2180.0,3,1,0,0
690000.0,4.0,2.5,0.4639371276460895,2.0,0,2120.0,4,0,1,0
375000.0,4.0,2.5,0.48675370769425785,2.0,0,2210.0,3,1,0,0
575000.0,4.0,2.5,0.5628089745214857,2.0,0,2510.0,3,1,0,0
646000.0,4.0,2.25,0.560273798960578,1.0,0,2500.0,4,0,1,0
239950.0,3.0,2.5,0.3219672962352643,2.0,0,1560.0,4,1,0,0
400000.0,5.0,2.5,0.5628089745214857,1.5,0,2510.0,4,0,0,1
455000.0,4.0,1.75,0.7022436303714032,1.0,0,3060.0,3,1,0,0
240000.0,3.0,2.0,0.25858790721257446,1.0,0,1310.0,3,1,0,0
1129575.0,4.0,4.0,1.0,2.0,0,4234.5,3,0,1,0
695000.0,3.0,2.0,0.560273798960578,1.5,0,2500.0,5,0,1,0
304950.0,2.0,1.0,0.09633667131448853,1.0,0,670.0,5,1,0,0
650000.0,3.0,1.75,0.3929522119406769,1.0,0,1840.0,4,0,1,0
402500.0,3.0,1.75,0.3016858917480036,2.0,0,1480.0,3,0,0,1
482000.0,3.0,2.5,0.5399923944733173,2.0,0,2420.0,3,0,0,1
655000.0,3.0,2.0,0.3878818608188617,1.0,0,1820.0,5,0,1,0
577000.0,5.0,2.75,0.41830396754975285,2.0,0,1940.0,5,1,0,0
350000.0,3.0,2.5,0.33971352516161746,2.0,0,1630.0,3,0,0,1
415000.0,4.0,2.25,0.5653441500823932,1.0,0,2520.0,3,0,0,1
396400.0,4.0,2.5,0.4639371276460895,2.0,0,2120.0,2,1,0,0
654300.0,3.0,2.5,0.5577386233996705,2.0,0,2490.0,3,0,1,0
774950.0,4.0,2.5,0.790974775003169,2.0,0,3410.0,3,0,0,1
855000.0,4.0,2.0,0.529851692229687,2.0,0,2380.0,3,1,0,0
1129575.0,3.0,2.5,0.5577386233996705,2.0,0,2490.0,5,1,0,0
330000.0,2.0,2.5,0.24084167828622133,2.0,0,1240.0,3,0,0,1
290000.0,4.0,2.25,0.40816326530612246,1.0,0,1900.0,4,0,1,0
519500.0,3.0,3.0,0.5323868677905945,1.5,0,2390.0,3,0,0,1
450000.0,3.0,1.75,0.3853466852579541,1.0,0,1810.0,3,1,0,0
1129575.0,3.0,3.5,1.0,2.0,1,4234.5,3,0,0,1
265000.0,3.0,1.0,0.33717834960070986,1.5,0,1620.0,3,0,1,0
359000.0,4.0,2.5,0.5957662568132843,2.0,0,2640.0,3,1,0,0
1129575.0,4.0,3.75,0.654075294714159,2.0,0,2870.0,3,0,1,0
1050000.0,4.0,2.5,0.7504119660286476,1.0,0,3250.0,3,0,0,1
402500.0,2.0,1.0,0.12929395360628723,1.0,0,800.0,5,0,0,1
450000.0,3.0,1.75,0.27126378501711246,1.0,0,1360.0,4,0,1,0
262500.0,5.0,2.25,0.42083914311066045,1.0,0,1950.0,3,0,0,1
285000.0,4.0,2.25,0.42590949423247565,2.0,0,1970.0,3,0,1,0
290000.0,3.0,2.5,0.43858537203701364,2.0,0,2020.0,3,0,0,1
752500.0,2.0,2.5,0.504499936620611,1.0,0,2280.0,3,0,1,0
820000.0,4.0,2.75,0.8239320572949678,2.0,0,3540.0,3,0,1,0
292000.0,3.0,2.5,0.3219672962352643,2.0,0,1560.0,3,1,0,0
213000.0,2.0,1.0,0.11661807580174927,1.0,0,750.0,3,1,0,0
400000.0,4.0,3.0,0.4943592343769806,2.0,0,2240.0,3,0,1,0
202000.0,1.5,0.75,0.0760552668272278,1.0,0,590.0,3,0,0,1
484000.0,1.5,0.0,0.10140702243630373,1.0,0,690.0,4,0,0,1
617450.0,3.0,2.0,0.3270376473570795,1.0,0,1580.0,3,0,0,1
250000.0,3.0,1.0,0.19013816706806946,1.0,0,1040.0,4,0,1,0
405000.0,5.0,1.75,0.4030929141843073,1.0,0,1880.0,3,0,1,0
325000.0,2.0,1.0,0.19774369375079226,1.0,0,1070.0,3,0,1,0
301350.0,3.0,3.0,0.3980225630624921,1.0,0,1860.0,5,0,1,0
425000.0,2.0,1.75,0.3194321206743567,1.0,0,1550.0,3,1,0,0
460000.0,3.0,1.0,0.3980225630624921,1.0,0,1860.0,3,0,1,0
938000.0,3.0,2.5,0.7098491570541261,2.0,0,3090.0,3,0,0,1
348000.0,3.0,1.75,0.3625301052097858,1.0,0,1720.0,3,1,0,0
435000.0,2.0,1.0,0.24591202940803653,1.5,0,1260.0,5,0,0,1
227950.0,3.0,1.5,0.2104195715553302,1.0,0,1120.0,4,0,1,0
425000.0,2.0,1.0,0.24337685384712893,1.0,0,1250.0,3,1,0,0
550000.0,3.0,2.0,0.3853466852579541,1.5,0,1810.0,3,0,1,0
347500.0,3.0,2.5,0.40562808974521486,2.0,0,1890.0,4,1,0,0
397000.0,4.0,1.75,0.43858537203701364,1.0,0,2020.0,3,0,0,1
410000.0,4.0,1.75,0.3802763341361389,1.0,0,1790.0,4,0,1,0
780000.0,3.0,3.5,0.735200912663202,2.0,0,3190.0,3,0,1,0
1129575.0,4.0,3.25,0.6946381036886805,1.5,0,3030.0,5,1,0,0
476000.0,3.0,2.25,0.33971352516161746,2.0,0,1630.0,3,1,0,0
390000.0,3.0,1.75,0.2256306249207758,1.0,0,1180.0,4,0,1,0
226500.0,3.0,2.0,0.3219672962352643,1.0,0,1560.0,4,1,0,0
495000.0,3.0,2.0,0.26619343389529726,2.0,0,1340.0,3,0,1,0
1129575.0,5.0,3.25,0.5830903790087464,1.0,0,2590.0,4,1,0,0
385000.0,3.0,1.0,0.18506781594625427,1.0,0,1020.0,3,0,0,1
535950.0,3.0,2.5,0.5273165166687793,2.0,0,2370.0,3,1,0,0
910000.0,4.0,2.5,0.7301305615413868,2.5,0,3170.0,3,0,0,1
465000.0,2.0,1.0,0.2104195715553302,1.0,0,1120.0,3,1,0,0
495000.0,3.0,1.75,0.2915451895043732,1.0,0,1440.0,3,1,0,0
250000.0,4.0,2.0,0.47661300545062746,1.5,0,2170.0,5,0,1,0
1129575.0,4.0,2.25,0.8112561794904297,2.0,0,3490.0,4,1,0,0
400000.0,4.0,2.25,0.42590949423247565,2.0,0,1970.0,3,1,0,0
715000.0,4.0,2.5,0.6312587146659907,2.0,0,2780.0,3,0,0,1
342000.0,3.0,2.0,0.49689440993788825,1.0,0,2250.0,3,1,0,0
420000.0,4.0,1.75,0.26619343389529726,1.0,0,1340.0,5,0,1,0
148226.0,3.0,1.0,0.28140448726074285,1.0,0,1400.0,4,0,0,1
313000.0,3.0,1.0,0.30929141843072633,1.0,0,1510.0,4,0,1,0
150000.0,3.0,1.0,0.26112308277348206,1.0,0,1320.0,3,0,1,0
150000.0,2.0,1.0,0.13436430472810243,1.0,0,820.0,3,0,1,0
230000.0,2.0,1.0,0.20027886931169986,1.0,0,1080.0,3,0,1,0
389100.0,2.0,1.0,0.13943465584991763,1.0,0,840.0,4,0,0,1
645000.0,4.0,2.25,0.4512612498415516,1.0,0,2070.0,5,1,0,0
310000.0,3.0,1.0,0.3118265939916339,1.0,0,1520.0,3,0,1,0
351358.0,2.0,1.75,0.23323615160349853,2.0,0,1210.0,3,0,0,1
1129575.0,5.0,2.75,0.8923817974394728,2.0,0,3810.0,3,0,1,0
1129575.0,4.0,3.5,1.0,2.0,0,4234.5,3,1,0,0
850000.0,3.0,2.0,0.3168969451134491,2.0,0,1540.0,3,0,0,1
470000.0,4.0,2.5,0.5121054633033338,2.0,0,2310.0,3,0,0,1
770000.0,3.0,2.25,0.4005577386233997,3.0,0,1870.0,3,1,0,0
366000.0,3.0,1.75,0.3929522119406769,1.0,0,1840.0,4,0,0,1
545000.0,3.0,2.5,0.4487260742806439,2.0,0,2060.0,3,1,0,0
205000.0,3.0,1.0,0.18253264038534672,1.0,0,1010.0,4,0,0,1
405000.0,2.0,1.0,0.18506781594625427,1.0,0,1020.0,4,0,0,1
467000.0,4.0,2.5,0.4892888832551655,1.0,0,2220.0,3,1,0,0
392500.0,2.0,1.0,0.19267334262897706,1.0,0,1050.0,4,1,0,0
901000.0,4.0,2.75,0.6946381036886805,1.5,0,3030.0,3,0,0,1
500000.0,3.0,1.75,0.3828115096970465,1.0,0,1800.0,3,0,0,1
384950.0,3.0,2.5,0.3980225630624921,2.0,0,1860.0,3,1,0,0
1129575.0,4.0,3.5,0.9582963620230701,2.0,0,4070.0,3,1,0,0
245000.0,2.0,1.0,0.1445050069717328,1.0,0,860.0,3,0,0,1
1129575.0,4.0,2.25,0.7073139814932184,2.0,0,3080.0,4,0,0,1
184500.0,3.0,1.5,0.2509823805298517,2.0,0,1280.0,3,0,0,1
269000.0,2.0,2.0,0.3168969451134491,1.5,0,1540.0,3,1,0,0
570000.0,3.0,2.5,0.3143617695525415,2.0,0,1530.0,3,0,0,1
850000.0,4.0,1.75,0.5222461655469641,1.0,0,2350.0,4,0,1,0
209000.0,3.0,1.0,0.15971606033717836,1.0,0,920.0,4,1,0,0
327000.0,4.0,1.75,0.3929522119406769,1.0,0,1840.0,4,0,0,1
369500.0,3.0,1.5,0.34478387628343266,1.0,0,1650.0,4,1,0,0
440000.0,3.0,1.75,0.3726708074534162,1.0,0,1760.0,4,0,1,0
947500.0,4.0,2.25,0.7605526682722779,1.5,0,3290.0,4,1,0,0
510000.0,2.0,1.0,0.24844720496894412,1.5,0,1270.0,4,0,0,1
385000.0,3.0,2.0,0.33210799847889466,1.0,0,1600.0,3,0,1,0
370000.0,5.0,3.0,0.6033717834960072,1.0,0,2670.0,3,0,1,0
660000.0,4.0,1.5,0.42337431867156805,1.5,0,1960.0,3,0,0,1
729000.0,3.0,4.25,0.7630878438331855,2.0,0,3300.0,4,0,0,1
440000.0,3.0,1.75,0.43351502091519845,2.0,0,2000.0,3,0,0,1
445000.0,4.0,2.5,0.5247813411078718,1.0,0,2360.0,3,1,0,0
460000.0,2.0,1.0,0.2890100139434656,1.0,0,1430.0,4,1,0,0
516000.0,3.0,3.0,0.5171758144251489,1.0,0,2330.0,3,1,0,0
343888.0,4.0,2.5,0.4487260742806439,2.0,0,2060.0,3,0,0,1
500000.0,4.0,1.75,0.4943592343769806,1.5,0,2240.0,4,0,0,1
465000.0,5.0,1.75,0.5171758144251489,1.0,0,2330.0,3,1,0,0
302000.0,5.0,2.25,0.4791481810115351,2.0,0,2180.0,3,0,1,0
195000.0,2.0,1.0,0.2509823805298517,1.0,0,1280.0,4,1,0,0
640000.0,3.0,2.5,0.4690074787679047,2.0,0,2140.0,3,0,1,0
502000.0,5.5,2.5,0.6591456458359742,1.0,0,2890.0,3,0,0,1
360000.0,3.0,2.5,0.3016858917480036,2.0,0,1480.0,3,0,0,1
290500.0,4.0,2.5,0.35238940296615545,2.0,0,1680.0,3,1,0,0
248000.0,4.0,3.0,0.47483838255799216,2.0,0,2163.0,3,1,0,0
433000.0,4.0,2.5,0.504499936620611,2.0,0,2280.0,4,0,0,1
480000.0,2.0,1.0,0.13436430472810243,1.0,0,820.0,3,1,0,0
410000.0,3.0,1.0,0.26365825833438966,1.0,0,1330.0,3,0,0,1
309950.0,4.0,2.75,0.5121054633033338,2.0,0,2310.0,3,0,0,1
253000.0,3.0,2.0,0.2535175560907593,1.0,0,1290.0,5,0,1,0
280000.0,3.0,1.75,0.33971352516161746,1.0,0,1630.0,4,1,0,0
440000.0,3.0,1.0,0.2839396628216504,1.0,0,1410.0,3,0,0,1
333000.0,5.0,1.75,0.24084167828622133,1.0,0,1240.0,3,1,0,0
759950.0,3.0,2.5,0.7123843326150336,2.0,0,3100.0,3,0,1,0
345000.0,3.0,2.25,0.43858537203701364,2.0,0,2020.0,3,0,1,0
350000.0,4.0,2.5,0.560273798960578,2.0,0,2500.0,3,1,0,0
198000.0,2.0,1.0,0.12675877804537966,1.0,0,790.0,3,1,0,0
730000.0,3.0,1.75,0.44365572315882873,1.0,0,2040.0,4,0,0,1
266200.0,3.0,1.5,0.2890100139434656,1.0,0,1430.0,4,0,1,0
1060000.0,4.0,2.5,0.49689440993788825,2.0,0,2250.0,5,0,1,0
95000.0,2.0,1.0,0.19774369375079226,1.0,0,1070.0,2,0,1,0
430000.0,3.0,1.75,0.2560527316516669,1.0,0,1300.0,3,1,0,0
650000.0,4.0,2.25,0.5754848523260236,2.0,0,2560.0,4,0,0,1
379900.0,3.0,2.5,0.48168335657244266,2.0,0,2190.0,3,1,0,0
325000.0,2.0,1.5,0.16478641145899356,2.0,0,940.0,3,1,0,0
455000.0,4.0,2.25,0.367600456331601,1.0,0,1740.0,4,1,0,0
392000.0,4.0,3.75,0.4892888832551655,1.5,0,2220.0,4,0,0,1
373000.0,3.0,1.75,0.25858790721257446,1.0,0,1310.0,3,1,0,0
951250.0,5.0,3.0,0.6135124857396375,1.0,0,2710.0,3,0,1,0
502000.0,3.0,2.0,0.2560527316516669,1.0,0,1300.0,3,0,1,0
362500.0,3.0,2.0,0.41830396754975285,1.0,0,1940.0,3,0,1,0
525000.0,2.0,1.0,0.20027886931169986,1.0,0,1080.0,3,0,0,1
580000.0,4.0,2.5,0.461401952085182,1.0,0,2110.0,4,1,0,0
278000.0,3.0,2.25,0.3295728229179871,1.0,0,1590.0,3,0,0,1
422500.0,2.0,1.0,0.15718088477627076,1.0,0,910.0,4,1,0,0
783200.0,4.0,2.0,0.3295728229179871,1.0,0,1590.0,3,0,1,0
715000.0,4.0,2.5,0.7605526682722779,2.0,0,3290.0,3,1,0,0
472217.0,3.0,2.5,0.436050196476106,2.0,0,2010.0,3,1,0,0
244615.0,3.0,2.5,0.4487260742806439,2.0,0,2060.0,3,1,0,0
385000.0,3.0,1.75,0.3219672962352643,1.0,0,1560.0,3,0,0,1
